,movie_id,Unnamed: 0,movie_id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,importent_feature
1272,1272,1272,1272,Christian Duguay,Michael Biehn,Cary-Hiroyuki Tagawa,Anne Archer,Action Adventure Crime Thriller,the art of war,the art of war Christian Duguay Michael Biehn Cary-Hiroyuki Tagawa Anne Archer Action Adventure Crime Thriller
1273,1273,1273,1273,Chris Columbus,Rosario Dawson,David Fine,Jesse L. Martin,Drama Musical Romance,rent,rent Chris Columbus Rosario Dawson David Fine Jesse L. Martin Drama Musical Romance
1274,1274,1274,1274,Chuck Russell,Rufus Sewell,Jimmy Smits,Angela Bettis,Crime Drama Horror Thriller,bless the child,bless the child Chuck Russell Rufus Sewell Jimmy Smits Angela Bettis Crime Drama Horror Thriller
1275,1275,1275,1275,Sam Weisman,Oliver Hudson,Valerie Perri,Carlease Burke,Comedy,the out-of-towners,the out-of-towners Sam Weisman Oliver Hudson Valerie Perri Carlease Burke Comedy
1276,1276,1276,1276,John Frankenheimer,Marlon Brando,Temuera Morrison,Marco Hofschneider,Horror Sci-Fi Thriller,the island of dr. moreau,the island of dr. moreau John Frankenheimer Marlon Brando Temuera Morrison Marco Hofschneider Horror Sci-Fi Thriller
1277,1277,1277,1277,Peter Hyams,Catherine Deneuve,Justin Chambers,Stephen Rea,Action Adventure Romance,the musketeer,the musketeer Peter Hyams Catherine Deneuve Justin Chambers Stephen Rea Action Adventure Romance
1278,1278,1278,1278,Justin Chadwick,Natalie Portman,Scarlett Johansson,Benedict Cumberbatch,Biography Drama History Romance,the other boleyn girl,the other boleyn girl Justin Chadwick Natalie Portman Scarlett Johansson Benedict Cumberbatch Biography Drama History Romance
1279,1279,1279,1279,Pat O'Connor,Keanu Reeves,Charlize Theron,Frank Langella,Drama Romance,sweet november,sweet november Pat O'Connor Keanu Reeves Charlize Theron Frank Langella Drama Romance
1280,1280,1280,1280,Stephen Hopkins,Stephen Rea,Andrea Frankle,William Ragsdale,Horror Thriller,the reaping,the reaping Stephen Hopkins Stephen Rea Andrea Frankle William Ragsdale Horror Thriller
1281,1281,1281,1281,Martin Scorsese,Robert De Niro,David Carradine,David Proval,Crime Drama Romance Thriller,mean streets,mean streets Martin Scorsese Robert De Niro David Carradine David Proval Crime Drama Romance Thriller
1282,1282,1282,1282,Penny Marshall,Ed Begley Jr.,Cliff Robertson,Lillo Brancato,Comedy Drama,renaissance man,renaissance man Penny Marshall Ed Begley Jr. Cliff Robertson Lillo Brancato Comedy Drama
1283,1283,1283,1283,Olivier Megaton,Jordi Mollà,Callum Blue,Jesse Borrego,Action Crime Drama Thriller,colombiana,colombiana Olivier Megaton Jordi Mollà Callum Blue Jesse Borrego Action Crime Drama Thriller
1284,1284,1284,1284,Frederik Du Chau,Gary Oldman,Jaleel White,Eric Idle,Adventure Animation Comedy Drama Family Fantasy Musical,the magic sword: quest for camelot,the magic sword: quest for camelot Frederik Du Chau Gary Oldman Jaleel White Eric Idle Adventure Animation Comedy Drama Family Fantasy Musical
1285,1285,1285,1285,Michael Caton-Jones,Robert De Niro,James Franco,John Doman,Crime Drama Mystery Thriller,city by the sea,city by the sea Michael Caton-Jones Robert De Niro James Franco John Doman Crime Drama Mystery Thriller
1286,1286,1286,1286,Irwin Winkler,Mira Sorvino,Nathan Lane,Steven Weber,Drama Romance,at first sight,at first sight Irwin Winkler Mira Sorvino Nathan Lane Steven Weber Drama Romance
1287,1287,1287,1287,Joseph Kahn,Dane Cook,Jay Hernandez,Christina Milian,Action Comedy Crime,torque,torque Joseph Kahn Dane Cook Jay Hernandez Christina Milian Action Comedy Crime
1288,1288,1288,1288,Harold Becker,Al Pacino,Martin Landau,Bridget Fonda,Drama Thriller,city hall,city hall Harold Becker Al Pacino Martin Landau Bridget Fonda Drama Thriller
1289,1289,1289,1289,Paul Verhoeven,Bobbie Phillips,Elizabeth Berkley,Robert Davi,Drama,showgirls,showgirls Paul Verhoeven Bobbie Phillips Elizabeth Berkley Robert Davi Drama
1290,1290,1290,1290,Sofia Coppola,Kirsten Dunst,Shirley Henderson,Rip Torn,Biography Drama History Romance,marie antoinette,marie antoinette Sofia Coppola Kirsten Dunst Shirley Henderson Rip Torn Biography Drama History Romance
1291,1291,1291,1291,Barbet Schroeder,Nicolas Cage,Michael Rapaport,Philip Baker Hall,Action Crime Thriller,kiss of death,kiss of death Barbet Schroeder Nicolas Cage Michael Rapaport Philip Baker Hall Action Crime Thriller
1292,1292,1292,1292,Stephen Kay,Sylvester Stallone,Miranda Richardson,Lauren Lee Smith,Action Crime Drama Thriller,get carter,get carter Stephen Kay Sylvester Stallone Miranda Richardson Lauren Lee Smith Action Crime Drama Thriller
1293,1293,1293,1293,J.A. Bayona,Naomi Watts,Geraldine Chaplin,Oaklee Pendergast,Drama Thriller,the impossible,the impossible J.A. Bayona Naomi Watts Geraldine Chaplin Oaklee Pendergast Drama Thriller
1294,1294,1294,1294,Elaine May,Carol Kane,Warren Beatty,Isabelle Adjani,Action Adventure Comedy Music Thriller,ishtar,ishtar Elaine May Carol Kane Warren Beatty Isabelle Adjani Action Adventure Comedy Music Thriller
1295,1295,1295,1295,Wes Anderson,Bill Murray,Meryl Streep,Helen McCrory,Adventure Animation Comedy Crime Family,fantastic mr. fox,fantastic mr. fox Wes Anderson Bill Murray Meryl Streep Helen McCrory Adventure Animation Comedy Crime Family
1296,1296,1296,1296,Stephen Herek,Angelina Jolie Pitt,Stockard Channing,James Gammon,Comedy Romance,life or something like it,life or something like it Stephen Herek Angelina Jolie Pitt Stockard Channing James Gammon Comedy Romance
1297,1297,1297,1297,John Carpenter,Richard Epcar,Michael McKean,Patricia Heaton,Comedy Romance Sci-Fi Thriller,memoirs of an invisible man,memoirs of an invisible man John Carpenter Richard Epcar Michael McKean Patricia Heaton Comedy Romance Sci-Fi Thriller
1298,1298,1298,1298,Jean-Pierre Jeunet,Mathieu Kassovitz,Jamel Debbouze,Isabelle Nanty,Comedy Romance,amélie,amélie Jean-Pierre Jeunet Mathieu Kassovitz Jamel Debbouze Isabelle Nanty Comedy Romance
1299,1299,1299,1299,Dennie Gordon,Mary-Kate Olsen,Bob Saget,Riley Smith,Comedy Crime Family Romance,new york minute,new york minute Dennie Gordon Mary-Kate Olsen Bob Saget Riley Smith Comedy Crime Family Romance
1300,1300,1300,1300,Charles Shyer,Omar Epps,Nia Long,Jane Krakowski,Comedy Drama Romance,alfie,alfie Charles Shyer Omar Epps Nia Long Jane Krakowski Comedy Drama Romance
1301,1301,1301,1301,Ken Kwapis,Ted Danson,Tim Blake Nelson,Andrew Daly,Biography Drama Romance,big miracle,big miracle Ken Kwapis Ted Danson Tim Blake Nelson Andrew Daly Biography Drama Romance
1302,1302,1302,1302,Ulu Grosbard,Alexa PenaVega,Treat Williams,Jonathan Jackson,Drama,the deep end of the ocean,the deep end of the ocean Ulu Grosbard Alexa PenaVega Treat Williams Jonathan Jackson Drama
1303,1303,1303,1303,William Malone,Natascha McElhone,Jeffrey Combs,Udo Kier,Crime Horror Thriller,feardotcom,feardotcom William Malone Natascha McElhone Jeffrey Combs Udo Kier Crime Horror Thriller
1304,1304,1304,1304,Paul Weitz,Josh Hutcherson,Salma Hayek,Patrick Fugit,Action Adventure Fantasy Thriller,cirque du freak: the vampire's assistant,cirque du freak: the vampire's assistant Paul Weitz Josh Hutcherson Salma Hayek Patrick Fugit Action Adventure Fantasy Thriller
1305,1305,1305,1305,Paul McGuigan,Daniel Radcliffe,Spencer Wilding,Daniel Mays,Drama Horror Sci-Fi Thriller,victor frankenstein,victor frankenstein Paul McGuigan Daniel Radcliffe Spencer Wilding Daniel Mays Drama Horror Sci-Fi Thriller
1306,1306,1306,1306,Danny DeVito,Justin Theroux,Amber Valletta,Harvey Fierstein,Comedy,duplex,duplex Danny DeVito Justin Theroux Amber Valletta Harvey Fierstein Comedy
1307,1307,1307,1307,Malcolm D. Lee,Bernie Mac,Sean Hayes,Mike Epps,Comedy Drama Music,soul men,soul men Malcolm D. Lee Bernie Mac Sean Hayes Mike Epps Comedy Drama Music
1308,1308,1308,1308,Jerry Jameson,M. Emmet Walsh,Jason Robards,Anne Archer,Action Adventure Drama Thriller,raise the titanic,raise the titanic Jerry Jameson M. Emmet Walsh Jason Robards Anne Archer Action Adventure Drama Thriller
1309,1309,1309,1309,Mic Rodgers,Michael Jai White,Daniel von Bargen,Xander Berkeley,Action Sci-Fi,universal soldier: the return,universal soldier: the return Mic Rodgers Michael Jai White Daniel von Bargen Xander Berkeley Action Sci-Fi
1310,1310,1310,1310,Christian Alvart,Norman Reedus,Dennis Quaid,Eddie Rouse,Action Horror Mystery Sci-Fi Thriller,pandorum,pandorum Christian Alvart Norman Reedus Dennis Quaid Eddie Rouse Action Horror Mystery Sci-Fi Thriller
1311,1311,1311,1311,Gary Fleder,Gary Dourdan,Mekhi Phifer,Tim Guinee,Drama Mystery Sci-Fi Thriller,impostor,impostor Gary Fleder Gary Dourdan Mekhi Phifer Tim Guinee Drama Mystery Sci-Fi Thriller
1312,1312,1312,1312,Christian Duguay,Rufus Sewell,Bridgette Wilson-Sampras,Rupert Graves,Action Adventure Thriller,extreme ops,extreme ops Christian Duguay Rufus Sewell Bridgette Wilson-Sampras Rupert Graves Action Adventure Thriller
1313,1313,1313,1313,Jean-Marie Poiré,Bridgette Wilson-Sampras,Matt Ross,John Aylward,Comedy Fantasy Sci-Fi,just visiting,just visiting Jean-Marie Poiré Bridgette Wilson-Sampras Matt Ross John Aylward Comedy Fantasy Sci-Fi
1314,1314,1314,1314,Danny Boyle,Chris Evans,Benedict Wong,Troy Garity,Adventure Sci-Fi Thriller,sunshine,sunshine Danny Boyle Chris Evans Benedict Wong Troy Garity Adventure Sci-Fi Thriller
1315,1315,1315,1315,Brian Robbins,John Gatins,Lou Saliba,Greg Collins,Comedy Drama,a thousand words,a thousand words Brian Robbins John Gatins Lou Saliba Greg Collins Comedy Drama
1316,1316,1316,1316,Marc F. Adler,Eric Idle,Anne Bancroft,Kelly Ripa,Adventure Animation Comedy Fantasy Romance,delgo,delgo Marc F. Adler Eric Idle Anne Bancroft Kelly Ripa Adventure Animation Comedy Fantasy Romance
1317,1317,1317,1317,Pierre Morel,Ray Winstone,Mark Rylance,Jasmine Trinca,Action Crime Drama Mystery Thriller,the gunman,the gunman Pierre Morel Ray Winstone Mark Rylance Jasmine Trinca Action Crime Drama Mystery Thriller
1318,1318,1318,1318,Geoffrey Sax,Alex Pettyfer,Sophie Okonedo,Ashley Walters,Action Adventure Family Thriller,alex rider: operation stormbreaker,alex rider: operation stormbreaker Geoffrey Sax Alex Pettyfer Sophie Okonedo Ashley Walters Action Adventure Family Thriller
1319,1319,1319,1319,D.J. Caruso,Sarah Roemer,Aaron Yoo,Jose Pablo Cantillo,Drama Mystery Thriller,disturbia,disturbia D.J. Caruso Sarah Roemer Aaron Yoo Jose Pablo Cantillo Drama Mystery Thriller
1320,1320,1320,1320,Iain Softley,Angelina Jolie Pitt,Fisher Stevens,Lorraine Bracco,Comedy Crime Drama Thriller,hackers,hackers Iain Softley Angelina Jolie Pitt Fisher Stevens Lorraine Bracco Comedy Crime Drama Thriller
1321,1321,1321,1321,Richard Shepard,James Brolin,Zan Marolt,Ljubomir Kerekes,Adventure Comedy Drama Romance Thriller War,the hunting party,the hunting party Richard Shepard James Brolin Zan Marolt Ljubomir Kerekes Adventure Comedy Drama Romance Thriller War
1322,1322,1322,1322,Joel Coen,Jennifer Jason Leigh,Bill Cobbs,John Mahoney,Comedy Fantasy,the hudsucker proxy,the hudsucker proxy Joel Coen Jennifer Jason Leigh Bill Cobbs John Mahoney Comedy Fantasy
1323,1323,1323,1323,Peter Ho-Sun Chan,Jet Li,Takeshi Kaneshiro,Andy Lau,Action Drama History Romance War,the warlords,the warlords Peter Ho-Sun Chan Jet Li Takeshi Kaneshiro Andy Lau Action Drama History Romance War
1324,1324,1324,1324,Sergey Bodrov,Jay Hernandez,Kuno Becker,Jason Scott Lee,Drama History War,nomad: the warrior,nomad: the warrior Sergey Bodrov Jay Hernandez Kuno Becker Jason Scott Lee Drama History War
1325,1325,1325,1325,Joon-ho Bong,Chris Evans,Ewen Bremner,Kang-ho Song,Action Drama Sci-Fi Thriller,snowpiercer,snowpiercer Joon-ho Bong Chris Evans Ewen Bremner Kang-ho Song Action Drama Sci-Fi Thriller
1326,1326,1326,1326,Bibo Bergeron,Adam Goldberg,Bob Balaban,François Cluzet,Adventure Animation Comedy Fantasy Music Romance,a monster in paris,a monster in paris Bibo Bergeron Adam Goldberg Bob Balaban François Cluzet Adventure Animation Comedy Fantasy Music Romance
1327,1327,1327,1327,Jeff Nathanson,Matthew Broderick,Glenn Morshower,Tim Blake Nelson,Comedy,the last shot,the last shot Jeff Nathanson Matthew Broderick Glenn Morshower Tim Blake Nelson Comedy
1328,1328,1328,1328,Alex Proyas,Michael Wincott,Bai Ling,David Patrick Kelly,Action Drama Fantasy,the crow,the crow Alex Proyas Michael Wincott Bai Ling David Patrick Kelly Action Drama Fantasy
1329,1329,1329,1329,S.S. Rajamouli,Tamannaah Bhatia,Anushka Shetty,Prabhas,Action Adventure Drama Fantasy War,baahubali: the beginning,baahubali: the beginning S.S. Rajamouli Tamannaah Bhatia Anushka Shetty Prabhas Action Adventure Drama Fantasy War
1330,1330,1330,1330,Robert Schwentke,Arliss Howard,Brooklynn Proulx,Michelle Nolden,Drama Fantasy Romance Sci-Fi,the time traveler's wife,the time traveler's wife Robert Schwentke Arliss Howard Brooklynn Proulx Michelle Nolden Drama Fantasy Romance Sci-Fi
1331,1331,1331,1331,Michael Lehmann,Colin Ferguson,Stephen Collins,Tom Everett Scott,Comedy Romance,because i said so,because i said so Michael Lehmann Colin Ferguson Stephen Collins Tom Everett Scott Comedy Romance
1332,1332,1332,1332,Rob Cohen,Paul Walker,Vin Diesel,Jordana Brewster,Action Crime Thriller,the fast and the furious,the fast and the furious Rob Cohen Paul Walker Vin Diesel Jordana Brewster Action Crime Thriller
1333,1333,1333,1333,Tim Burton,Martin Landau,Catherine O'Hara,Atticus Shaffer,Animation Comedy Family Horror Sci-Fi,frankenweenie,frankenweenie Tim Burton Martin Landau Catherine O'Hara Atticus Shaffer Animation Comedy Family Horror Sci-Fi
1334,1334,1334,1334,Joss Whedon,Adam Baldwin,Sean Maher,Michael Hitchcock,Action Adventure Sci-Fi Thriller,serenity,serenity Joss Whedon Adam Baldwin Sean Maher Michael Hitchcock Action Adventure Sci-Fi Thriller
1335,1335,1335,1335,Charles S. Dutton,Omar Epps,Charles S. Dutton,Tim Daly,Biography Drama Romance Sport,against the ropes,against the ropes Charles S. Dutton Omar Epps Charles S. Dutton Tim Daly Biography Drama Romance Sport
1336,1336,1336,1336,Richard Lester,Margot Kidder,Robert Vaughn,Jackie Cooper,Action Comedy Sci-Fi,superman iii,superman iii Richard Lester Margot Kidder Robert Vaughn Jackie Cooper Action Comedy Sci-Fi
1337,1337,1337,1337,Peter Segal,Robert De Niro,Sylvester Stallone,Oscar Gale,Comedy Sport,grudge match,grudge match Peter Segal Robert De Niro Sylvester Stallone Oscar Gale Comedy Sport
1338,1338,1338,1338,John Woo,Takeshi Kaneshiro,Tony Chiu Wai Leung,Wei Zhao,Action Adventure Drama History War,red cliff,red cliff John Woo Takeshi Kaneshiro Tony Chiu Wai Leung Wei Zhao Action Adventure Drama History War
1339,1339,1339,1339,Andy Tennant,Ethan Embry,Mary Lynn Rajskub,Courtney Gains,Comedy Romance,sweet home alabama,sweet home alabama Andy Tennant Ethan Embry Mary Lynn Rajskub Courtney Gains Comedy Romance
1340,1340,1340,1340,Robert Luketic,Gerard Butler,John Michael Higgins,Eric Winter,Comedy Romance,the ugly truth,the ugly truth Robert Luketic Gerard Butler John Michael Higgins Eric Winter Comedy Romance
1341,1341,1341,1341,Jonathan Lynn,Austin Pendleton,Phil Hartman,Max Casella,Comedy,sgt. bilko,sgt. bilko Jonathan Lynn Austin Pendleton Phil Hartman Max Casella Comedy
1342,1342,1342,1342,Robert Rodriguez,Steve Buscemi,Alexa PenaVega,Emily Osment,Action Adventure Comedy Family Sci-Fi,spy kids 2: island of lost dreams,spy kids 2: island of lost dreams Robert Rodriguez Steve Buscemi Alexa PenaVega Emily Osment Action Adventure Comedy Family Sci-Fi
1343,1343,1343,1343,David Carson,LeVar Burton,Alan Ruck,Jonathan Frakes,Action Adventure Mystery Sci-Fi Thriller,star trek: generations,star trek: generations David Carson LeVar Burton Alan Ruck Jonathan Frakes Action Adventure Mystery Sci-Fi Thriller
1344,1344,1344,1344,Kar-Wai Wong,Tony Chiu Wai Leung,Hye-kyo Song,Elvis Tsui,Action Biography Drama,the grandmaster,the grandmaster Kar-Wai Wong Tony Chiu Wai Leung Hye-kyo Song Elvis Tsui Action Biography Drama
1345,1345,1345,1345,Francis Lawrence,Robert Pattinson,Christoph Waltz,James Frain,Drama Romance,water for elephants,water for elephants Francis Lawrence Robert Pattinson Christoph Waltz James Frain Drama Romance
1346,1346,1346,1346,unknown,Joseph Gordon-Levitt,Wayne Knight,Kristen Johnston,Comedy Family Sci-Fi,3rd rock from the sun            ,3rd rock from the sun             unknown Joseph Gordon-Levitt Wayne Knight Kristen Johnston Comedy Family Sci-Fi
1347,1347,1347,1347,Yuefeng Song,Blythe Auffarth,Bianca Collins,Jiao Xu,Adventure Animation Family Fantasy,dragon nest: warriors' dawn,dragon nest: warriors' dawn Yuefeng Song Blythe Auffarth Bianca Collins Jiao Xu Adventure Animation Family Fantasy
1348,1348,1348,1348,Norman Jewison,Denzel Washington,Vincent Pastore,Deborah Kara Unger,Biography Drama Sport,the hurricane,the hurricane Norman Jewison Denzel Washington Vincent Pastore Deborah Kara Unger Biography Drama Sport
1349,1349,1349,1349,Michael Apted,Bill Cobbs,Jeff Kober,Billy Campbell,Crime Drama Thriller,enough,enough Michael Apted Bill Cobbs Jeff Kober Billy Campbell Crime Drama Thriller
1350,1350,1350,1350,David Mirkin,Sarah Silverman,Anne Bancroft,Jeffrey Jones,Comedy Crime Romance,heartbreakers,heartbreakers David Mirkin Sarah Silverman Anne Bancroft Jeffrey Jones Comedy Crime Romance
1351,1351,1351,1351,Andy Fickman,D.B. Woodside,Daniella Alonso,Eduardo Verástegui,Action Comedy Crime,paul blart: mall cop 2,paul blart: mall cop 2 Andy Fickman D.B. Woodside Daniella Alonso Eduardo Verástegui Action Comedy Crime
1352,1352,1352,1352,Luis Mandoki,Sonia Braga,Shirley Knight,Kari Matchett,Drama Romance,angel eyes,angel eyes Luis Mandoki Sonia Braga Shirley Knight Kari Matchett Drama Romance
1353,1353,1353,1353,John Pasquin,Jim Belushi,Ken Marino,Kelly Lynch,Comedy Drama,joe somebody,joe somebody John Pasquin Jim Belushi Ken Marino Kelly Lynch Comedy Drama
1354,1354,1354,1354,Roman Polanski,Johnny Depp,Frank Langella,Lena Olin,Mystery Thriller,the ninth gate,the ninth gate Roman Polanski Johnny Depp Frank Langella Lena Olin Mystery Thriller
1355,1355,1355,1355,Michael Apted,J.K. Simmons,Paul Guilfoyle,Bill Nunn,Crime Drama Mystery Thriller,extreme measures,extreme measures Michael Apted J.K. Simmons Paul Guilfoyle Bill Nunn Crime Drama Mystery Thriller
1356,1356,1356,1356,Stephen Herek,Beth Grant,Dagmara Dominczyk,Matthew Glave,Drama Music,rock star,rock star Stephen Herek Beth Grant Dagmara Dominczyk Matthew Glave Drama Music
1357,1357,1357,1357,Lee Daniels,Mo'Nique,Gabourey Sidibe,Mariah Carey,Drama,precious,precious Lee Daniels Mo'Nique Gabourey Sidibe Mariah Carey Drama
1358,1358,1358,1358,Ridley Scott,Jeff Bridges,Jason Marsden,Ethan Embry,Adventure Drama,white squall,white squall Ridley Scott Jeff Bridges Jason Marsden Ethan Embry Adventure Drama
1359,1359,1359,1359,John Carpenter,Wilford Brimley,Richard Masur,David Clennon,Horror Mystery Sci-Fi,the thing,the thing John Carpenter Wilford Brimley Richard Masur David Clennon Horror Mystery Sci-Fi
